area,name,block,direction,streetName,streetType,side,postedRestrictions,exclusions
4,Pilmico,5700,,Winner ,Ave.,Both,"""No Parking 12:00 p.m. - 5:00 p.m. except with area permit #4 during Race Days.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Bankard ,St.,Odd,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Burgundy ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,W,Conway ,St.,Even,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Dover ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,700,,Dover ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
,,,,,,,2 Hour Limit 8:00 a.m to midnight 7 days a week except with Area 43 Permit,Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,500,,Eislen ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Eislen ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,300,,Emory ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,200,S,Fremont ,Ave.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,300,S,Fremont ,Ave.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,400,S,Fremont ,Ave.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,500,S,Fremont ,Ave.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,S,Fremont ,Ave.,Odd,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Melvin ,Dr.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,500,S,Paca ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,S,Paca ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,200,,Penn ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,300,,Penn ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,400,,Penn ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,500,,Penn ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
43,Canton Can Company,800,S, Luzerne,Ave.,Both,,
5,Ridgely's Delight,600,,Penn ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Portland ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,700,,Portland ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,739,W,Pratt ,St.,,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,500,,Warner ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Warner ,St.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
5,Ridgely's Delight,600,,Washington ,Blvd.,Both,"""Two Hour Parking, 7:00 a.m. - 12 Midnight, Except with Area #5 Permit./Notice Stadium Event: Reserved Parking, 1 Hour Parking Limit, 3:00 p.m. - 10:00 p.m./Monday through Friday, 1:00 p.m. - 12 Midnight, Saturday and Sunday, Except Area #5 Permit Holders.  Tow away Zone.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,4400,,Bedford,Pl.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,Unit,,Blythewood ,Rd.,Even,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,Unit,,Charlcote ,Pl.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,100,,Charlcote ,Rd.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,3915,N,Charles ,St.,Only,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,300,E,Coldspring ,Ave.,Even,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",
6,Loyola/Guilford/Kernwood,4200,,Greenway,,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,4300,,Greenway,,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,4400,,Greenway,,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,300,,Kerneway,,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,4600,,Kernwood,Ave.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,4700,,Kernwood,Ave.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,100,,Millbrook ,Rd.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,200,,Northway,,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,Unit,,Overhill ,Rd.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,100,,Overhill ,Rd.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,4300,,Rugby ,Rd.,Both,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,Unit,,Stratford ,Rd.,Odd,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
6,Loyola/Guilford/Kernwood,300,,Underwood ,Ct.,Odd,"""Two Hour Parking, 7:00 a.m. - 7:00 p.m., Monday through Friday, Except with Area #6 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
